customer_tweet_id,customer_text,apple_reply_id,apple_reply
1821471,"@AppleSupport My MacBook Pro w/TB is a month old. Sticky key today. I'm aware of the compressed air thing, but it is *a month old*! Come on!",1821470,@546829 That's not expected behavior. Send us a DM with the country that you are located in and we'll proceed from there. https://t.co/GDrqU22YpT
1981400,@AppleSupport FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES,1981399,@586498 Thanks for reaching out. DM us which device and software version you're experiencing this issue on. We'll start there. https://t.co/GDrqU22YpT
1010036,@AppleSupport is the series 2 Apple Watch waterproof up to a certain point?,1010035,"@277899 We're here to help! The Apple Watch Series 2 is water resistant, not waterproof. DM us for more info. https://t.co/GDrqU22YpT"
262208,@AppleSupport The build in Music App.,262209,@178454 We'd like to take a further look. Please meet us in DM. https://t.co/GDrqU22YpT
2978901,I cant even make a call right now this is ridiculous @115858 #GARBAGE,2978900,"@821574 If you're running into issues with making calls from your iPhone, we'd like to help you out. Please send us a DM with the exact issue(s) you're experiencing. Also, please let us know what version of the iOS software you currently have installed. https://t.co/GDrqU22YpT"
1642667,@AppleSupport,1642666,@502112 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1192996,Hey @AppleSupport. What’s up with iOS 11 not locking our phone screens?,1192994,"@400323 Hi, are you referring to Auto-Lock, manually locking the iPhone or both? Is there a protective case or film on your iPhone?"
12000,what’s up with the letter “i” man? pls fix. i’m annoyed. @115858 @AppleSupport,11997,@118360 You've come to the right place. May we ask when you started to notice the situation?
2427421,Fix my shit asap @115858,2427420,"@696990 What seems to be going on? If you're having issues with an Apple device, we'd like to help. DM us the details. https://t.co/GDrqU22YpT"
875131,@AppleSupport Why DM? Something on the new op system is clearly draining the battery as nothing else has been changed. What have you done?,875133,@327774 We can better dig into the battery usage in more detail over DM. Please message us there if you wish to continue: https://t.co/GDrqU22YpT
2051468,@AppleSupport @ATT which one of yalll responsible because my phone been running slow as HELL every since I did this update.,2051467,@606679 We're here to help. DM us the device you have and the version of iOS under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT
1470701,"""Hey Siri"" works less than 10% of the time on latest iOS on latest iPhone hardware. I've set it up 4 times. @115858 iOS QA is garbage",1470700,@461365 We'd be happy to look at this with you. Does it work normally when pressing the home button?
2077147,I’ve been having issues with my iPhone 6s Plus since the 11.0 updates. It keeps freezing opening apps and my 📱dies twice-as fast now @115858,2077146,"@614321 We'd like to see how we can help with your iPhone. To get started, DM us more info. We'll meet you there. https://t.co/GDrqU22YpT"
778298,@AppleSupport how do I make this notification stop?? Please don't say buy more storage bc ya girl is broke. Thanks! https://t.co/ADjSQb00Er,778296,@305849 You can turn off iCloud backup if you would like. That would halt the error. We would encourage backing up to iTunes regularly.
211187,@AppleSupport please could you help me ASAP think someone has my Apple information and is perching things from it,211185,@166027 Thanks for reaching out. We want to help make sure your account is secure. We've received your DM and we'll continue there
2500892,"@AppleSupport My Daughter has an iPhone 6S which she updated and now can't use the front camera and the battery lasts an hour from full, what can she do. #gladigotridofmyiphone",2500890,"@713430 We'd like to help. When using the camera is there a blank screen? If so, is this with the native Camera app or any that use the camera? We'd also like to look at some details for the battery. DM us and we'll continue. https://t.co/GDrqU22YpT"
1140325,Can @AppleSupport @115858 restore iCloud Drive files? I need a file deleted like 3 months ago,1140324,@388434 Thanks for contacting us. We'd like to get more info. Let's meet in DM. https://t.co/GDrqU22YpT
887167,@115858 eyy fix the battery drain already wtf.,887165,@330647 Hi there. We'd like to help. Tell us which device you're having issues with.
228477,@170464 @170465 @170466 @170467 @115858 I have the 6 &amp; haven't updated for months &amp; my phone is still glitching &amp; freezing &amp; apps are crashing,228476,@170463 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
2278418,@115858 What’s going on? The quality of your service has diminished!   Now FaceTime is broken...smh. #OverApple,2278415,@662474 We'd like to help. Can you tell us more info on what's going on with FaceTime?
2280648,@AppleSupport Still having the auto carrect issue with the letter “i”,2280650,@662972 We are here to help. Is this with your typing or it showing up in things others have submitted?
1058906,"@AppleSupport I try restart many time but useless. The received call also have problem, always going into voice mail but I am not engaged. 😞😞😭",1058905,@360363 We'd like to look into the issue you're having with phone calls a bit more. Could you join us in DM to get started? https://t.co/GDrqU22YpT
404670,"@AppleSupport dalla 11, la batteria in pochi istanti è scarica! Disattivato tutto da Siri a Bluetooth! Allucinante è vergognoso!",404668,@211776 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
938090,@AppleSupport So there's no way to turn off iOS auto download ? @AppleSupport,938092,"@342362 That option isn't available, however if you want to submit feedback/suggestions, you can do so here: https://t.co/eTPVYVFyd8"
96928,"@AppleSupport My iPhone Has A Lot Of Bugs Recently, Uber And A Few Banking Apps Not Working Completely. Please Contact And Assist.",96927,@137156 We'd like to help. What exactly happens with these apps when you try using them? Are there any app updates available in the App Store?
1267164,@AppleSupport I heard that Apple now provides international warranty on iphones in India. Is this true?,1267163,@416683 You can read about our warranties here: https://t.co/NNeK8idof4
1548540,@AppleSupport I don't know it just written an error on installed ios 11 !! I have a best wifi also remaining space,1548539,@479381 Can you try the installation again and get us the exact error message? Let us know in DM. https://t.co/GDrqU22YpT
2519491,"@AppleSupport @115858 warranty3 months ago my device came as a zero defective, so I sent this device 3times more guarantees,and the problem I have stated is not solved at all. I request this urgent solution to this problem which is great for me. The device is in office communication in istanbul",2519493,"@717672 We'd love to help in any way we can. Please send us a DM with more information about your issue, including which country you're tweeting from. https://t.co/GDrqU22YpT"
1640310,@115858 somethings going on with the letter “I️”!!! It comes out as “!  [box with question mark]” Please fix!!! Ty!,1640309,@188306 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2072318,het is ook echt een typisch 5s ding want ik heb twee mensen om me heen met een 5s en die hebben echt precies dezelfde problemen met hun telefoon als ik echt @115858  fix ur shit,2072317,@612927 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1792300,@71766 @115858 God’s honest truth though. My phone dies faster than fuck. Sometimes just shuts itself off. It’s slow. Laggy. It’s awful.,1792299,@538322 Let's work together to speed up your iPhone. Send us a DM &amp; be sure to tell us which iPhone you have and the iOS version number. https://t.co/GDrqU22YpT
2419756,Latest iOS update is a disaster- every app is sluggish and horrid to use. What did you do @115858 what DID you Do?! 🤦🏻‍♀️,2419755,@695150 That's not the experience we expect you to have. Which device and iOS version are you using?
1595020,@490104 @AppleSupport the A? autocorrect is absolute insanity. Needs fixed now.,1595018,@490103 We have a work around that can help: https://t.co/xU1AGHStV6
1888475,"Nice update to #Mail app in @115858 #macOSHighSierra, so intuitive and straightforward, and so beautifully broke all my fabulous workflows!",1888474,"@563184 Mail  is an essential part of your Mac experience, and we'll do all we can to help. To start, connect with us in DM here: https://t.co/GDrqU2kzhr"
1512158,Apple got me lookin like a dub with this weird ass shit they adding when I type. Y’all need to get this shit in order @115858,1512157,@470971 Let's look into this together. Reach out to us in a DM and we will work from there. https://t.co/GDrqU22YpT
29553,Since the newest update my MAC won't stay connected to my mouse &amp; kb (bluetooth). Help @AppleSupport !?!,29550,"@122490 We know how essential Bluetooth is to using wireless devices. We'll be happy to work with you to get to the bottom of this. To confirm, you updated to macOS 10.13.1, correct? Have you tried unpairing and repairing your Bluetooth devices?"
1536241,"@AppleSupport Hey , I am having an issue with the letter ""I"" then a 'space' produces an ""A ?"" or  if in an email a 4 block image. Any idea?",1536240,@476333 We'd love the opportunity to go over some information about that with you. Let's chat in DM. https://t.co/GDrqU22YpT
1464390,@115858 do me a favor and fix our fucking keyboards https://t.co/it2gS8TpXa,1464389,@459906 We can chat with you over in DM and look further into this with you. https://t.co/GDrqU22YpT
